time,x,y,z
1712690559.2415345,4.897236861581877,0.14200410504979413,80.03121443620817
1712690559.2627144,5.002987178291861,0.1417727545490415,79.90082988588829
1712690559.2825582,4.997734910859837,0.14162391189515122,79.81694259042816
1712690559.3039675,4.887410862239327,0.14171919484776777,79.87063911017471
1712690559.3251407,4.998038885161633,0.14163251936905027,79.82179656742126
1712690559.346145,4.776102501576341,0.14178979115223322,79.91042730376476
1712690559.3669682,4.774774566410095,0.1417503769942156,79.8882095457062
1712690559.386852,4.885301665058287,0.14165802264776756,79.83616626168799
1712690559.4069662,4.881252679299182,0.027997655662025993,79.77000319112943
1712690559.427157,4.997389485516886,0.1416141311014731,79.8114302026944
1712690559.4465425,4.773893281230777,0.02803396756254782,79.8734601839321
1712690559.4675965,4.890620314230131,0.14181225318608323,79.92309089720719
1712690559.4885633,4.898978406050074,0.25600992788480026,80.05967988742619
1712690559.5083113,5.005618117925689,0.1418473025945228,79.94284321942668
1712690559.5302606,5.003510122224102,0.1417875759244904,79.90917776513288
1712690559.549754,5.002330269400529,0.14175413161750855,79.89033376138042
1712690559.570828,4.887743071308287,0.14172882545651413,79.87606979730562
1712690559.5925732,4.998959518793061,0.14165862338749444,79.83650267593504
1712690559.6129124,4.8858035831000866,0.14167259058614418,79.84437476931595
1712690559.6325562,4.772972647599349,0.141696864225733,79.85805721733514
1712690559.6530244,4.773680919737328,0.14171790888928992,79.86991341658465
1712690559.6737425,4.888396676131121,0.2554569281930999,79.88674854669046
1712690559.6956153,4.998081237312377,0.14163373962162049,79.82247900775099
1712690559.716101,4.770784453144224,0.14163190924276517,79.82145054133859
1712690559.7376218,4.882115341546967,0.1415656307550866,79.78409894808071
1712690559.758301,4.88201501801258,0.1415627303085928,79.78246013010582
1712690559.7825732,4.768107556921291,0.1415524332542119,79.77665458138534
1712690559.8046467,4.99290226012703,0.1414869620105413,79.7397643562377
1712690559.8245308,4.8819732666015625,0.14156152882913905,79.7817824956939
1712690559.8443792,4.769331864484652,0.2551703753433828,79.79714220903051
1712690559.8641226,4.992868919072189,0.25498519732257513,79.73923089936024
1712690559.884487,5.000636183370756,0.25538187327347406,79.86328125
1712690559.9047287,5.01646988035187,0.25619048771895764,80.11614942175197
1712690559.9249988,4.915549811415786,0.4855573834396723,80.33048374446359
1712690559.945041,5.018359807532604,0.4844442878182479,80.14633539154774
1712690559.9648113,4.695568535271592,0.9446707297497847,80.479606568344
1712690559.9860883,4.4743236031119284,1.1758426606185794,80.62125138410434
1712690560.00667,4.47999879131167,1.8667351730226533,80.72351170337107
1712690560.027509,4.306190370574711,2.6349901214359317,79.63412547674706
1712690560.0487206,3.6267026766078683,5.12954231322281,79.64750995786171
1712690560.0707147,3.0380258034533405,6.218537458284634,79.07918614665354
1712690560.092212,2.6646011833130845,7.246916162686086,78.03238035187009
1712690560.1130438,2.208998822790431,8.204486876960814,77.63442152128445
1712690560.1332777,1.3032937237596889,9.700672419991081,76.36415977177658
1712690560.1533766,0.8548029201237236,10.296394167922614,75.15869140625
1712690560.1745334,0.426988789415735,10.833907240019071,75.17684816375493
1712690560.1965663,-0.1067187748556062,11.12450547105684,74.2595137949065
1712690560.2163398,-0.9488460961289293,11.715878464105561,73.9890607698696
1712690560.2368221,-1.3557093162236251,11.801202728992372,73.21170836921752
1712690560.2569487,-1.8645579420675444,11.828072615495818,72.73611954816684
1712690560.2779613,-2.26315475824311,11.747472567821113,72.2404708261565
1712690560.2998855,-2.651806928980069,11.546027716689222,71.62866787647638
1712690560.3213267,-3.6452475119763474,10.957774965781866,71.11931267685777
1712690560.341655,-4.008253202663632,10.543830451064222,70.3833296167569
1712690560.361865,-4.465477410263903,9.945620439183994,69.70142754982776
1712690560.3824363,-5.408630971833477,8.479893601785495,69.07611035925197
1712690560.4039593,-5.827167541023314,7.500940758412279,68.22064737635336
1712690560.4252932,-6.300365417961061,6.614071102592889,68.08748981145423
1712690560.4457684,-6.725651297982284,5.499535508043184,67.49255082738682
1712690560.4658413,-7.679773766224779,3.0952078150951956,67.43501437930611
1712690560.4865813,-8.02049952229177,1.6271825475016917,66.2845929964321
1712690560.5065086,-8.424287931186948,0.11667155844020093,65.75420229453741
1712690560.5271413,-8.864073265255906,-1.4544315788689561,64.86312265471211
1712690560.549174,-9.234155369555857,-3.1771072627991206,64.22642024483268
1712690560.5697243,-10.298703411432703,-6.965131984920952,64.59612989050197
1712690560.5902324,-10.69427129790539,-8.949232927457555,63.66679995078741
1712690560.6109526,-11.146404837060164,-11.213800625538264,63.66122508612205
1712690560.6338654,-12.15151809331939,-15.998663714551551,63.23319562776821
1712690560.6560907,-12.414918433962844,-18.244542399729333,62.29673370601624
1712690560.6771135,-13.595791313591905,-22.13857815960261,65.41875884288878
1712690560.699493,-13.278049258735237,-23.38827298382136,61.368071788877955
1712690560.7197623,-14.374398058793677,-29.871708426888535,61.95205808624508
